index,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
0,ROOFTOP,"551 Conlins Rd, Scarborough, ON M1B 5S1, Canada",ChIJvQmZyhra1IkRp0Ez4Tde6b0,"551 Conlins Rd, Toronto, Ontario, Canada",43.8033127,-79.1886743,1,M1B 5S1,OK,street_address
1,ROOFTOP,"825 Coxwell Ave, East York, ON M4C 3E7, Canada",ChIJcXGYu2fM1IkRUERyb3NyjBE,"825 Coxwell Ave, Toronto, Ontario, Canada",43.6899772,-79.324942,1,M4C 3E7,OK,street_address
2,ROOFTOP,"2920 Lawrence Ave E, Scarborough, ON M1P 2T8, Canada",ChIJRQoGuM7R1IkRlS1Gfrl7uXo,"2920 Lawrence Ave E, Toronto, Ontario, Canada",43.7549294,-79.2518362,1,M1P 2T8,OK,premise
3,ROOFTOP,"3555 Danforth Ave, Scarborough, ON M1L 1E3, Canada",ChIJLx5zoJHO1IkRqSdgqHiKQGM,"3555 Danforth Ave, Toronto, Ontario, Canada",43.6936402,-79.2748453,1,M1L 1E3,OK,premise
4,ROOFTOP,"19 Rean Dr, North York, ON M2K, Canada",ChIJXSq1mkwtK4gRYJpl78u_TxA,"19 Rean Dr, Toronto, Ontario, Canada",43.7671998,-79.3824121,1,M2K,OK,premise
5,ROOFTOP,"67 Belgreen Ave, Scarborough, ON M1S 1G7, Canada",ChIJWY4DndjT1IkRKXGJQI0aJCI,"67 Belgreen Ave, Toronto, Ontario, Canada",43.7952367,-79.2903674,1,M1S 1G7,OK,premise
6,ROOFTOP,"2 Buchan Ct, Toronto, ON M2J, Canada",ChIJA77yrcHS1IkRuk7pV_WUmWg,"2 Buchan Crt, Toronto, Ontario, Canada",43.7730386,-79.3600198,1,M2J,OK,premise
7,ROOFTOP,"2 Buchan Ct, Toronto, ON M2J, Canada",ChIJA77yrcHS1IkRuk7pV_WUmWg,"2 Buchan Crt, Toronto, Ontario, Canada",43.7730386,-79.3600198,1,M2J,OK,premise
8,ROOFTOP,"429 Walmer Rd, York, ON M5P 2X9, Canada",ChIJUUDOnmQzK4gRPcqv0qchVwQ,"429 Walmer Rd, Toronto, Ontario, Canada",43.685476,-79.4124884,1,M5P 2X9,OK,street_address
9,ROOFTOP,"1 Bridgepoint Dr, Toronto, ON M4M 2B5, Canada",ChIJZ7uOzGfL1IkRjPO5erkpawA,"1 Bridgepoint Dr, Toronto, Ontario, Canada",43.6664428,-79.3551541,1,M4M 2B5,OK,street_address
10,ROOFTOP,"3276 St Clair Ave E, Scarborough, ON M1L 3R7, Canada",ChIJkzW0XXnO1IkRm3FiDTI7gTM,"3276 St Clair Ave E, Toronto, Ontario, Canada",43.7129414,-79.2851737,1,M1L 3R7,OK,street_address
11,ROOFTOP,"82 Buttonwood Ave, York, ON M6M 2J5, Canada",ChIJk65h1dI2K4gRra7OF4SAsl0,"82 Buttonwood Ave, Toronto, Ontario, Canada",43.690044,-79.5081813,1,M6M 2J5,OK,street_address
12,ROOFTOP,"2075 Bayview Ave, Toronto, ON M4N 3M5, Canada",ChIJ9etNjizN1IkRJNnFZ2HvTLY,"2075 Bayview Ave, Toronto, Ontario, Canada",43.7206484,-79.3780573,1,M4N 3M5,OK,premise
13,ROOFTOP,"495 The West Mall, Etobicoke, ON M9C 5S3, Canada",ChIJt3zjay84K4gRuvFA0t9mt0M,"495 The West Mall, Toronto, Ontario, Canada",43.6483147,-79.5676753,1,M9C 5S3,OK,premise
14,ROOFTOP,"40 Bell Estate Rd, Scarborough, ON M1L 0E2, Canada",ChIJkTyWnWLO1IkRnY9WUigAXPA,"40 Bell Estate Rd, Toronto, Ontario, Canada",43.7057564,-79.2771392,1,M1L 0E2,OK,"establishment,point_of_interest,premise"
15,ROOFTOP,"130 Midland Ave, Scarborough, ON M1N 4B2, Canada",ChIJf38fcVPO1IkR4TDKJY2ETMs,"130 Midland Ave, Toronto, Ontario, Canada",43.70835,-79.247493,1,M1N 4B2,OK,street_address
16,ROOFTOP,"30 The Queensway, Toronto, ON M6R 1B5, Canada",ChIJuVPgpck1K4gRNSC4H4V1O8c,"30 The Queensway, Toronto, Ontario, Canada",43.6405498,-79.4500166,1,M6R 1B5,OK,street_address
17,ROOFTOP,"1195 Queen St E, Toronto, ON M4M 1L6, Canada",ChIJy08DyZzL1IkRayoja-bvlhY,"1195 Queen St E, Toronto, Ontario, Canada",43.6627164,-79.3311089,1,M4M 1L6,OK,street_address
18,ROOFTOP,"1860 Lawrence Ave E, Scarborough, ON M1R 5B1, Canada",ChIJZ0-Vm_fN1IkRMAy0AcMLZ0w,"1860 Lawrence Ave E, Toronto, Ontario, Canada",43.7439584,-79.3024504,1,M1R 5B1,OK,street_address
19,ROOFTOP,"1955 Steeles Ave E, North York, ON M2H 3P1, Canada",ChIJNf-OQzbT1IkRvZCSwaNRn_c,"1955 Steeles Ave E, Toronto, Ontario, Canada",43.8077822,-79.3728224,1,M2H 3P1,OK,premise
20,ROOFTOP,"5351 Yonge St, North York, ON M2N 5R6, Canada",ChIJI2A8VQ0tK4gRe9WvQiYkokY,"5351 Yonge St, Toronto, Ontario, Canada",43.7754026,-79.4141891,1,M2N 5R6,OK,street_address
21,ROOFTOP,"1 Overland Dr, North York, ON M3C 2C3, Canada",ChIJu7qwY23N1IkRZpuKQJunjnI,"1 Overland Dr, Toronto, Ontario, Canada",43.7324815,-79.3467684,1,M3C 2C3,OK,street_address
22,ROOFTOP,"30 The Queensway, Toronto, ON M6R 1B5, Canada",ChIJuVPgpck1K4gRNSC4H4V1O8c,"30 The Queensway, Toronto, Ontario, Canada",43.6405498,-79.4500166,1,M6R 1B5,OK,street_address
23,ROOFTOP,"795 Eglinton Ave E, East York, ON M4G 2L1, Canada",ChIJ6_lMitjM1IkRyypO_Hp7nPw,"795 Eglinton Ave E, Toronto, Ontario, Canada",43.7131213,-79.3661381,1,M4G 2L1,OK,premise
24,ROOFTOP,"2920 Lawrence Ave E, Scarborough, ON M1P 2T8, Canada",ChIJRQoGuM7R1IkRlS1Gfrl7uXo,"2920 Lawrence Ave E, Toronto, Ontario, Canada",43.7549294,-79.2518362,1,M1P 2T8,OK,premise
25,RANGE_INTERPOLATED,"685 Finch Ave W, Toronto, ON, Canada",EiQ2ODUgRmluY2ggQXZlIFcsIFRvcm9udG8sIE9OLCBDYW5hZGE,"685 Finch Ave W, Toronto, Ontario, Canada",43.7709658,-79.4571202,1,M2R 1P2,OK,street_address
26,ROOFTOP,"1145 Albion Rd, Etobicoke, ON M9V 4J7, Canada",ChIJb8IoqIY6K4gRv_2sZY8cfoQ,"1145 Albion Rd, Toronto, Ontario, Canada",43.7372772,-79.567768,1,M9V 4J7,OK,street_address
27,ROOFTOP,"30 Bond St, Toronto, ON M5B 1W8, Canada",ChIJI5p8fTTL1IkR9HDpOqlSZzo,"30 Bond St, Toronto, Ontario, Canada",43.6529213,-79.3773456,1,M5B 1W8,OK,street_address
28,ROOFTOP,"140 Sherway Dr, Etobicoke, ON M9C 1A4, Canada",ChIJ9Q6BFf1HK4gRs8-Vzfq7CZc,"140 Sherway Dr, Toronto, Ontario, Canada",43.6100558,-79.562099,1,M9C 1A4,OK,street_address
29,ROOFTOP,"200 Dawes Rd, Toronto, ON M4C, Canada",ChIJCauSuCXM1IkR0BUHOJt0HUA,"200 Dawes Rd, Toronto, Ontario, Canada",43.6956956,-79.2979503,1,M4C,OK,street_address
30,ROOFTOP,"4180 Dundas St W, Etobicoke, ON M8X 1X8, Canada",ChIJ8QpZVOM2K4gRXixbpCa2rxU,"4180 Dundas St W, Toronto, Ontario, Canada",43.6612466,-79.5100624,1,M8X 1X8,OK,premise
31,ROOFTOP,"17 Maplewood Ave, Toronto, ON M6C, Canada",ChIJ0x7yzH4zK4gRA-uPoEWzTMA,"17 Maplewood Ave, Toronto, Ontario, Canada",43.6858313,-79.4218141,1,M6C,OK,street_address
32,ROOFTOP,"4001 Leslie St, North York, ON M2K 1E1, Canada",ChIJO9pISr_S1IkR7BbyY-VbFtU,"4001 Leslie St, Toronto, Ontario, Canada",43.7694685,-79.3625826,1,M2K 1E1,OK,street_address
33,ROOFTOP,"645 Castlefield Ave, Toronto, ON M5N 3A5, Canada",ChIJE5DX4wkzK4gRirm5I-w8KIE,"645 Castlefield Ave, Toronto, Ontario, Canada",43.7062115,-79.4252457,1,M5N 3A5,OK,premise
34,ROOFTOP,"880 Lawrence Ave E, North York, ON M3C 1P6, Canada",ChIJP1BoeG7N1IkRvcqLB6d-kgs,"880 Lawrence Ave E, Toronto, Ontario, Canada",43.7363644,-79.3488625,1,M3C 1P6,OK,street_address
35,ROOFTOP,"82 Buttonwood Ave, York, ON M6M 2J5, Canada",ChIJk65h1dI2K4gRra7OF4SAsl0,"82 Buttonwood Ave, Toronto, Ontario, Canada",43.690044,-79.5081813,1,M6M 2J5,OK,street_address
36,ROOFTOP,"25 Centennial Park Rd, Etobicoke, ON M9C 5H1, Canada",ChIJt2nYCzY4K4gRJoq9x0qV3fo,"25 Centennial Park Rd, Toronto, Ontario, Canada",43.6532313,-79.5820289,1,M9C 5H1,OK,premise
37,ROOFTOP,"148 Markham Rd, Scarborough, ON M1M 2Z8, Canada",ChIJqV038h7Q1IkRAOnkmuZIWIs,"148 Markham Rd, Toronto, Ontario, Canada",43.7407688,-79.2187682,1,M1M 2Z8,OK,premise
38,ROOFTOP,"3560 Bathurst St, North York, ON M6A 2X8, Canada",ChIJKURLaVoyK4gRbiab7ANPv2E,"3560 Bathurst St, Toronto, Ontario, Canada",43.7300629,-79.43421,1,M6A 2X8,OK,street_address
39,ROOFTOP,"82 Buttonwood Ave, York, ON M6M 2J5, Canada",ChIJk65h1dI2K4gRra7OF4SAsl0,"82 Buttonwood Ave, Toronto, Ontario, Canada",43.690044,-79.5081813,1,M6M 2J5,OK,street_address
40,ROOFTOP,"2030 McNicoll Ave, Scarborough, ON M1V 5P4, Canada",ChIJDzsAufrT1IkRk2ukVhgoieY,"2030 McNicoll Ave, Toronto, Ontario, Canada",43.8130047,-79.3000558,1,M1V 5P4,OK,street_address
41,ROOFTOP,"205 Cummer Ave, North York, ON M2M 2E8, Canada",ChIJw3CdRhktK4gRgkWMbpgWymw,"205 Cummer Ave, Toronto, Ontario, Canada",43.7881531,-79.4075583,1,M2M 2E8,OK,premise
42,ROOFTOP,"285 Cummer Ave, North York, ON M2M 2G1, Canada",ChIJFbKzPB8tK4gRe5EdcgmxezA,"285 Cummer Ave, Toronto, Ontario, Canada",43.7875454,-79.4040568,1,M2M 2G1,OK,street_address
43,ROOFTOP,"Eaton Building, 200 Elizabeth St, Toronto, ON M5G 2C4, Canada",ChIJM-Vxzsk0K4gR1NpuTfG5Sh0,"200 Elizabeth St, Toronto, Ontario, Canada",43.6590522,-79.387961,1,M5G 2C4,OK,premise
44,ROOFTOP,"102 Craiglee Dr, Scarborough, ON M1N 2M8, Canada",ChIJhWtf4VbO1IkRizZpemVw5Qk,"102 Craiglee Dr, Toronto, Ontario, Canada",43.7068564,-79.2532899,1,M1N 2M8,OK,street_address
45,ROOFTOP,"4251 Dundas St W, Etobicoke, ON M8X 1Y3, Canada",ChIJEYcgnP02K4gRidGT9bVGB30,"4251 Dundas St W, Toronto, Ontario, Canada",43.6588187,-79.5144263,1,M8X 1Y3,OK,premise
46,ROOFTOP,"40 Bell Estate Rd, Scarborough, ON M1L 0E2, Canada",ChIJkTyWnWLO1IkRnY9WUigAXPA,"40 Bell Estate Rd, Toronto, Ontario, Canada",43.7057564,-79.2771392,1,M1L 0E2,OK,"establishment,point_of_interest,premise"
47,ROOFTOP,"600 Melita Crescent, Toronto, ON M6G 3Z4, Canada",ChIJRaMStYc0K4gR8SAUAgFFSGk,"600 Melita Cres, Toronto, Ontario, Canada",43.6731898,-79.4226931,1,M6G 3Z4,OK,street_address
48,ROOFTOP,"866 Sheppard Ave W, North York, ON M3H 2T5, Canada",ChIJFQvieg4yK4gR2uP-BaFF7pM,"866 Sheppard Ave W, Toronto, Ontario, Canada",43.7526452,-79.4539955,1,M3H 2T5,OK,premise
49,ROOFTOP,"92 Island Rd, Scarborough, ON M1C 2P5, Canada",ChIJ665qItvb1IkR4p5Qojqbkzo,"92 Island Rd, Toronto, Ontario, Canada",43.798541,-79.140051,1,M1C 2P5,OK,street_address
50,ROOFTOP,"351 Christie St, Toronto, ON M6G, Canada",ChIJmePKR4Y0K4gRNISjA_tz584,"351 Christie St, Toronto, Ontario, Canada",43.673169,-79.4217822,1,M6G,OK,street_address
51,ROOFTOP,"45 Brunswick Ave, Toronto, ON M5S 3M3, Canada",ChIJ7yMo8-o0K4gRPqeIw49OeJY,"45 Brunswick Ave, Toronto, Ontario, Canada",43.6587924,-79.4043085,1,M5S 3M3,OK,street_address
52,ROOFTOP,"2233 Kipling Ave, Etobicoke, ON M9W 4L3, Canada",ChIJ8eAyGmU6K4gRtgiH1wRFDQI,"2233 Kipling Ave, Toronto, Ontario, Canada",43.7257365,-79.5733921,1,M9W 4L3,OK,street_address
53,ROOFTOP,"82 Buttonwood Ave, York, ON M6M 2J5, Canada",ChIJk65h1dI2K4gRra7OF4SAsl0,"82 Buttonwood Ave, Toronto, Ontario, Canada",43.690044,-79.5081813,1,M6M 2J5,OK,street_address
54,ROOFTOP,"285 Cummer Ave, North York, ON M2M 2G1, Canada",ChIJFbKzPB8tK4gRe5EdcgmxezA,"285 Cummer Ave, Toronto, Ontario, Canada",43.7875454,-79.4040568,1,M2M 2G1,OK,street_address
55,ROOFTOP,"420 The East Mall, Etobicoke, ON M9B 3Z9, Canada",ChIJeeHbHSg4K4gREP1qWe5Xqes,"420 The East Mall, Toronto, Ontario, Canada",43.6475946,-79.560458,1,M9B 3Z9,OK,street_address
56,ROOFTOP,"33 Christie St, Toronto, ON M6G 3B1, Canada",ChIJ729Lbow0K4gR04C-bBae9G8,"33 Christie St, Toronto, Ontario, Canada",43.6647536,-79.4186853,1,M6G 3B1,OK,street_address
57,ROOFTOP,"3560 Bathurst St, North York, ON M6A 2X8, Canada",ChIJKURLaVoyK4gRbiab7ANPv2E,"3560 Bathurst St, Toronto, Ontario, Canada",43.7300629,-79.43421,1,M6A 2X8,OK,street_address
58,ROOFTOP,"2075 Bayview Ave, Toronto, ON M4N 3M5, Canada",ChIJ9etNjizN1IkRJNnFZ2HvTLY,"2075 Bayview Ave, Toronto, Ontario, Canada",43.7206484,-79.3780573,1,M4N 3M5,OK,premise
59,ROOFTOP,"1955 Steeles Ave E, North York, ON M2H 3P1, Canada",ChIJNf-OQzbT1IkRvZCSwaNRn_c,"1955 Steeles Ave E, Toronto, Ontario, Canada",43.8077822,-79.3728224,1,M2H 3P1,OK,premise
60,ROOFTOP,"450 Rustic Rd, North York, ON M6L 1W9, Canada",ChIJx2yfe3AxK4gRjbcn6fTg6ns,"450 Rustic Rd, Toronto, Ontario, Canada",43.7174094,-79.4821431,1,M6L 1W9,OK,premise
61,ROOFTOP,"102 Craiglee Dr, Scarborough, ON M1N 2M8, Canada",ChIJhWtf4VbO1IkRizZpemVw5Qk,"102 Craiglee Dr, Toronto, Ontario, Canada",43.7068564,-79.2532899,1,M1N 2M8,OK,street_address
62,ROOFTOP,"95 Humber College Blvd, Etobicoke, ON M9V 5B5, Canada",ChIJw2ocNlA6K4gR18mFuy1kdWE,"95 Humber College Blvd, Toronto, Ontario, Canada",43.7271674,-79.5965005,1,M9V 5B5,OK,premise
63,ROOFTOP,"4005 Eglinton Ave W, Etobicoke, ON M9A 5H3, Canada",ChIJbx6Qzyg3K4gRtA-HipfPzeY,"4005 Eglinton Ave W - 2nd, 7th, 8th & 9th Fl, Toronto, Ontario, Canada",43.6826619,-79.520341,1,M9A 5H3,OK,"establishment,point_of_interest,school"
64,ROOFTOP,"285 Cummer Ave, North York, ON M2M 2G1, Canada",ChIJFbKzPB8tK4gRe5EdcgmxezA,"285 Cummer Ave, Toronto, Ontario, Canada",43.7875454,-79.4040568,1,M2M 2G1,OK,street_address
65,ROOFTOP,"40 Old Kingston Rd, Scarborough, ON M1E 3J5, Canada",ChIJk5Ie2GPa1IkRepNByciiWfs,"40 Old Kingston Rd, Toronto, Ontario, Canada",43.7755055,-79.1832016,1,M1E 3J5,OK,premise
66,ROOFTOP,"77 Main St, Toronto, ON M4E 2V6, Canada",ChIJh1eQ_xrM1IkRQ5Ci1q_BHw0,"77 Main St, Toronto, Ontario, Canada",43.6815584,-79.298576,1,M4E 2V6,OK,street_address
67,ROOFTOP,"825 Coxwell Ave, East York, ON M4C 3E7, Canada",ChIJcXGYu2fM1IkRUERyb3NyjBE,"825 Coxwell Ave, Toronto, Ontario, Canada",43.6899772,-79.324942,1,M4C 3E7,OK,street_address
68,ROOFTOP,"30 The Queensway, Toronto, ON M6R 1B5, Canada",ChIJuVPgpck1K4gRNSC4H4V1O8c,"30 The Queensway, Toronto, Ontario, Canada",43.6405498,-79.4500166,1,M6R 1B5,OK,street_address
69,ROOFTOP,"47 Austin Terrace, Toronto, ON M5R 1Y6, Canada",ChIJ-ePc3oI0K4gRuGSxrCixMkM,"47 Austin Terr, Toronto, Ontario, Canada",43.6777229,-79.4156105,1,M5R 1Y6,OK,street_address
70,ROOFTOP,"2701 St Clair Ave E, East York, ON M4B 2S9, Canada",ChIJ08t9dUrM1IkRiak2nyXKGmI,"2701 St Clair Ave E, Toronto, Ontario, Canada",43.7056045,-79.3127641,1,M4B 2S9,OK,street_address
71,ROOFTOP,"1001 Queen St W #2, Toronto, ON M6J 1H1, Canada",Ei8xMDAxIFF1ZWVuIFN0IFcgIzIsIFRvcm9udG8sIE9OIE02SiAxSDEsIENhbmFkYQ,"1001 Queen St W - Unit 2-2, Toronto, Ontario, Canada",43.6430754,-79.4173192,1,M6J 1H1,OK,subpremise
72,ROOFTOP,"439 Sherbourne St, Toronto, ON M4X 1K6, Canada",ChIJvW9-DU7L1IkRozU1MjJmjgE,"439 Sherbourne St, Toronto, Ontario, Canada",43.6663221,-79.3740181,1,M4X 1K6,OK,street_address
73,ROOFTOP,"1925 Steeles Ave E, Thornhill, ON M2H, Canada",ChIJQdWzZTbT1IkRbunvnpxmumc,"1925 Steeles Ave E, Toronto, Ontario, Canada",43.8076512,-79.3737903,1,M2H,OK,premise
74,ROOFTOP,"82 Buttonwood Ave, York, ON M6M 2J5, Canada",ChIJk65h1dI2K4gRra7OF4SAsl0,"82 Buttonwood Ave, Toronto, Ontario, Canada",43.690044,-79.5081813,1,M6M 2J5,OK,street_address
75,ROOFTOP,"2075 Bayview Ave, Toronto, ON M4N 3M5, Canada",ChIJ9etNjizN1IkRJNnFZ2HvTLY,"2075 Bayview Ave, Toronto, Ontario, Canada",43.7206484,-79.3780573,1,M4N 3M5,OK,premise
76,ROOFTOP,"1955 Steeles Ave E, North York, ON M2H 3P1, Canada",ChIJNf-OQzbT1IkRvZCSwaNRn_c,"1955 Steeles Ave E, Toronto, Ontario, Canada",43.8077822,-79.3728224,1,M2H 3P1,OK,premise
77,ROOFTOP,"33 Christie St, Toronto, ON M6G 3B1, Canada",ChIJ729Lbow0K4gR04C-bBae9G8,"33 Christie St, Toronto, Ontario, Canada",43.6647536,-79.4186853,1,M6G 3B1,OK,street_address
78,ROOFTOP,"345 Sherbourne St, Toronto, ON M5A 2S3, Canada",ChIJC3KczU7L1IkRWnS2xkikd7E,"345 Sherbourne St, Toronto, Ontario, Canada",43.662669,-79.3726619,1,M5A 2S3,OK,street_address
79,ROOFTOP,"1 Overland Dr, North York, ON M3C 2C3, Canada",ChIJu7qwY23N1IkRZpuKQJunjnI,"1 Overland Dr, Toronto, Ontario, Canada",43.7324815,-79.3467684,1,M3C 2C3,OK,street_address
80,ROOFTOP,"1 Canterbury Pl, North York, ON M2N 1Z7, Canada",ChIJFTAicXItK4gRAPIZEJ1MKzU,"1 Canterbury Pl, Toronto, Ontario, Canada",43.7721224,-79.4144005,1,M2N 1Z7,OK,street_address
81,ROOFTOP,"2601 Bayview Ave, North York, ON M2L 1B3, Canada",ChIJv_b-SqoyK4gReMmM5CQCxv4,"2601 Bayview Ave, Toronto, Ontario, Canada",43.7514086,-79.3844355,1,M2L 1B3,OK,premise
82,ROOFTOP,"67 Belgreen Ave, Scarborough, ON M1S 1G7, Canada",ChIJWY4DndjT1IkRKXGJQI0aJCI,"67 Belgreen Ave, Toronto, Ontario, Canada",43.7952367,-79.2903674,1,M1S 1G7,OK,premise
83,ROOFTOP,"1925 Steeles Ave E, Thornhill, ON M2H, Canada",ChIJQdWzZTbT1IkRbunvnpxmumc,"1925 Steeles Ave E, Toronto, Ontario, Canada",43.8076512,-79.3737903,1,M2H,OK,premise
84,ROOFTOP,"2075 Bayview Ave, Toronto, ON M4N 3M5, Canada",ChIJ9etNjizN1IkRJNnFZ2HvTLY,"2075 Bayview Ave, Toronto, Ontario, Canada",43.7206484,-79.3780573,1,M4N 3M5,OK,premise
85,ROOFTOP,"10 Senlac Rd, North York, ON M2N 1N3, Canada",ChIJuZCNpn8tK4gRINCNZLH7Q0E,"10 Senlac Rd, Toronto, Ontario, Canada",43.7594235,-79.423487,1,M2N 1N3,OK,premise
86,ROOFTOP,"2075 Bayview Ave, Toronto, ON M4N 3M5, Canada",ChIJ9etNjizN1IkRJNnFZ2HvTLY,"2075 Bayview Ave, Toronto, Ontario, Canada",43.7206484,-79.3780573,1,M4N 3M5,OK,premise
87,ROOFTOP,"1800 O'Connor Dr, North York, ON M4A 2R4, Canada",ChIJ56kzVMTN1IkRAZAjuZr-Uy0,"1800 O'Connor Dr, Toronto, Ontario, Canada",43.7205513,-79.3049625,1,M4A 2R4,OK,street_address
88,ROOFTOP,"285 Cummer Ave, North York, ON M2M 2G1, Canada",ChIJFbKzPB8tK4gRe5EdcgmxezA,"285 Cummer Ave, Toronto, Ontario, Canada",43.7875454,-79.4040568,1,M2M 2G1,OK,street_address
89,ROOFTOP,"3830 Lawrence Ave E, Scarborough, ON M1G 1R6, Canada",ChIJK5hAMXDQ1IkRTMeKgr6y_Vo,"3830 Lawrence Ave E, Toronto, Ontario, Canada",43.7637478,-79.2101212,1,M1G 1R6,OK,premise
90,ROOFTOP,"2030 McNicoll Ave, Scarborough, ON M1V 5P4, Canada",ChIJDzsAufrT1IkRk2ukVhgoieY,"2030 McNicoll Ave, Toronto, Ontario, Canada",43.8130047,-79.3000558,1,M1V 5P4,OK,street_address
91,ROOFTOP,"1195 Queen St E, Toronto, ON M4M 1L6, Canada",ChIJy08DyZzL1IkRayoja-bvlhY,"1195 Queen St E, Toronto, Ontario, Canada",43.6627164,-79.3311089,1,M4M 1L6,OK,street_address
92,ROOFTOP,"550 Cummer Ave, North York, ON M2K 2M2, Canada",ChIJq-0IkdcsK4gRThG6STww1CA,"550 Cummer Ave, Toronto, Ontario, Canada",43.7934039,-79.390669,1,M2K 2M2,OK,premise
93,ROOFTOP,"429 Walmer Rd, York, ON M5P 2X9, Canada",ChIJUUDOnmQzK4gRPcqv0qchVwQ,"429 Walmer Rd, Toronto, Ontario, Canada",43.685476,-79.4124884,1,M5P 2X9,OK,street_address
94,ROOFTOP,"130 Midland Ave, Scarborough, ON M1N 4B2, Canada",ChIJf38fcVPO1IkR4TDKJY2ETMs,"130 Midland Ave, Toronto, Ontario, Canada",43.70835,-79.247493,1,M1N 4B2,OK,street_address
95,ROOFTOP,"2920 Lawrence Ave E, Scarborough, ON M1P 2T8, Canada",ChIJRQoGuM7R1IkRlS1Gfrl7uXo,"2920 Lawrence Ave E, Toronto, Ontario, Canada",43.7549294,-79.2518362,1,M1P 2T8,OK,premise
96,ROOFTOP,"Sick Kids (The Hospital for Sick Children), 555 University Ave, Toronto, ON M5G 1X8, Canada",ChIJ6Zlovck0K4gRZfVSmGSnW2Q,"555 University Ave, Toronto, Ontario, Canada",43.6570957,-79.3877344,1,M5G 1X8,OK,premise
97,ROOFTOP,"2075 Bayview Ave, Toronto, ON M4N 3M5, Canada",ChIJ9etNjizN1IkRJNnFZ2HvTLY,"2075 Bayview Ave, Toronto, Ontario, Canada",43.7206484,-79.3780573,1,M4N 3M5,OK,premise
98,ROOFTOP,"2075 Bayview Ave, Toronto, ON M4N 3M5, Canada",ChIJ9etNjizN1IkRJNnFZ2HvTLY,"2075 Bayview Ave, Toronto, Ontario, Canada",43.7206484,-79.3780573,1,M4N 3M5,OK,premise
99,ROOFTOP,"2245 Lawrence Ave W, Etobicoke, ON M9P 3W3, Canada",ChIJB94cI84wK4gRFJ9ooseyQ9c,"2245 Lawrence Ave W, Toronto, Ontario, Canada",43.6968243,-79.5262318,1,M9P 3W3,OK,street_address
100,ROOFTOP,"205 Cummer Ave, North York, ON M2M 2E8, Canada",ChIJw3CdRhktK4gRgkWMbpgWymw,"205 Cummer Ave, Toronto, Ontario, Canada",43.7881531,-79.4075583,1,M2M 2E8,OK,premise
101,ROOFTOP,"351 Christie St, Toronto, ON M6G, Canada",ChIJmePKR4Y0K4gRNISjA_tz584,"351 Christie St, Toronto, Ontario, Canada",43.673169,-79.4217822,1,M6G,OK,street_address
102,ROOFTOP,"420 The East Mall, Etobicoke, ON M9B 3Z9, Canada",ChIJeeHbHSg4K4gREP1qWe5Xqes,"420 East Mall, Toronto, Ontario, Canada",43.6475946,-79.560458,1,M9B 3Z9,OK,street_address
103,ROOFTOP,"551 Conlins Rd, Scarborough, ON M1B 5S1, Canada",ChIJvQmZyhra1IkRp0Ez4Tde6b0,"551 Conlins Rd, Toronto, Ontario, Canada",43.8033127,-79.1886743,1,M1B 5S1,OK,street_address
104,ROOFTOP,"500 Kingston Rd, Toronto, ON M4L 1V3, Canada",ChIJMVGplw_M1IkR-BqsgPR1XSQ,"500 Kingston Rd, Toronto, Ontario, Canada",43.6779947,-79.3027374,1,M4L 1V3,OK,street_address
105,ROOFTOP,"111 Avenue Rd, Toronto, ON M5R 3J8, Canada",ChIJYbQ_OaQ0K4gRO4LeRrdDI3Q,"111 Avenue Rd, Toronto, Ontario, Canada",43.6731972,-79.3954314,1,M5R 3J8,OK,premise
106,ROOFTOP,"60 Scottfield Dr, Scarborough, ON M1S 5T7, Canada",ChIJu6y2vC_R1IkROUiOtxMaoM0,"60 Scottfield Dr, Toronto, Ontario, Canada",43.8090793,-79.2543009,1,M1S 5T7,OK,street_address
107,ROOFTOP,"140 Sherway Dr, Etobicoke, ON M9C 1A4, Canada",ChIJ9Q6BFf1HK4gRs8-Vzfq7CZc,"140 Sherway Dr, Toronto, Ontario, Canada",43.6100558,-79.562099,1,M9C 1A4,OK,street_address
108,ROOFTOP,"Sick Kids (The Hospital for Sick Children), 555 University Ave, Toronto, ON M5G 1X8, Canada",ChIJ6Zlovck0K4gRZfVSmGSnW2Q,"555 University Ave, Toronto, Ontario, Canada",43.6570957,-79.3877344,1,M5G 1X8,OK,premise
109,ROOFTOP,"2411 Lawrence Ave E, Scarborough, ON M1P 2R6, Canada",ChIJ0UA1ZubR1IkRVRNZnDfR2ZM,"2411 Lawrence Ave E, Toronto, Ontario, Canada",43.7491616,-79.2741252,1,M1P 2R6,OK,street_address
110,ROOFTOP,"1 Overland Dr, North York, ON M3C 2C3, Canada",ChIJu7qwY23N1IkRZpuKQJunjnI,"1 Overland Dr, Toronto, Ontario, Canada",43.7324815,-79.3467684,1,M3C 2C3,OK,street_address
111,ROOFTOP,"70 Humberline Dr, Etobicoke, ON M9W 7H3, Canada",ChIJJyCD7qU7K4gRD1zYTeXj0ao,"70 Humberline Dr, Toronto, Ontario, Canada",43.7315963,-79.6174424,1,M9W 7H3,OK,premise
112,ROOFTOP,"1925 Steeles Ave E, Thornhill, ON M2H, Canada",ChIJQdWzZTbT1IkRbunvnpxmumc,"1925 Steeles Ave E, Toronto, Ontario, Canada",43.8076512,-79.3737903,1,M2H,OK,premise
